id,title,company,skills,location,salary_min,salary_max,type,age_preference,experience_required,education_required,description,category,source,job_url,scraped_at,skills_source,salary_source
labor_timviec365_2062133,nhân viên hành chính,Công ty TNHH Bảo hiểm Nhân thọ FWD Việt Nam,Hành chính|Cơ khí|Lao động phổ thông|Giáo dục|Luật,Hà Nội,12000000,12000000,full-time,any,0,,"12.000.000 VNĐ | 30/05/2026 | Hà Nội | Hành chính - Văn phòng | Quyền lợi: lương: bao gồm lương cứng : 6.000.000 – 12.000.000 vnđ/tháng + kpi được hưởng đầy đủ chế độ theo quy định của luật lao động: bhxh, bhyt, lương tháng 13, thưởng lễ tết, du lịch, nghỉ mát… được đào tạo, tham gia các khóa học nội bộ theo ngân sách đào tạo của công ty.lương: bao gồm lương cứng : 6.000.000 – 12.000.000 vnđ/tháng + kpi được hưởng đầy đủ chế độ theo quy định của luật lao động: bhxh, bhyt, lương tháng 13, thưởng ",hanh_chinh,TimViec365,https://timviec365.vn/nhan-vien-hanh-chinh-p2062133.html,2026-04-15T08:21:36.989726,title,original
labor_timviec365_2062122,Chuyên viên hành chính,Công ty Cổ phần Đầu tư Phát triển Khu công nghiệp Quốc tế,Tiếng Anh|Giao Tiếp|Chăm Sóc|Phục Vụ|Bảo Vệ,Hà Nội,18000000,18000000,full-time,any,3,,"18.000.000 VNĐ | 30/05/2026 | Hà Nội | Hành chính - Văn phòng | Quyền lợi: mức lương khởi điểm: 15.000.000vnđ – 18.000.000vnđ (thỏa thuận cụ thể theo năng lực khi phỏng vấn).cơ hội thăng tiến cao, có thể thăng tiến bất kì lúc nào khi thể hiện được năng lực.cơ hội đào tạo chuyên sâu về kỹ năng và chuyên môn tại công ty.được thể hiện hết khả năng và đưa ý kiến của cá nhân để phát triển công việc.môi trường làm việc:cơ hội làm việc với các đối tác nước ngoài là các công ty, tập đoàn lớn trên quốc t",hanh_chinh,TimViec365,https://timviec365.vn/chuyen-vien-hanh-chinh-thu-nhap-15-18-trieu-thuong-and-bh-djay-dju-p2062122.html,2026-04-15T08:21:36.995651,original,original
labor_timviec365_2061661,tuyển nhân sự- ctv nhân sự,Công ty tnhh thịnh phát,Hành chính|Lao động phổ thông|Cơ khí|IT|Sản xuất|Giáo dục,Hà Nội,9200000,17250000,full-time,any,0,,"Thỏa thuận | 30/05/2026 | Hà Nội, Cao Bằng, Bắc Kạn, Hòa Bình, Bắc Ninh | Hành chính - Văn phòng | Quyền lợi: phúc lợi tốtphúc lợi tốt | Yêu cầu: - bạn cần có kiến thức nhất định về mạng lưới và bắt kịp xu hướng thời đại.- bất kỳ ai từ 22 tuổi trở lên đều có thể tham gia.- không giới hạn giới tính, ưu tiên ứng viên có kinh nghiệm làm việc trong lĩnh vực mạng lưới.- ứng viên chưa có kinh nghiệm có thể được đào tạo và thực tập miễn phí.- để tham gia công việc, vui lòng liên hệ nhóm làm việc zalo--",hanh_chinh,TimViec365,https://timviec365.vn/tuyen-nhan-su-ctv-nhan-su-p2061661.html,2026-04-15T08:21:36.999515,title,inferred
labor_timviec365_2062090,tuyển nhân viên hành chính nhân sự,Công ty TNHH LIÊN VIỆT LONG,Giao Tiếp|Phục Vụ,Hồ Chí Minh,10000000,10000000,full-time,any,0,,"10 triệu | 29/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi: Lương cơ bản: 7 - 10 triệu/1 tháng + trợ cấp + hoa hồng.Hoa hồng: 500.000 VNĐ cho mỗi ứng viên và trợ cấp hàng tháng.Có cơ hội review lương 6 tháng một lần.Được hỗ trợ marketing để tuyển dụng và tìm kiếm ứng viên trên các nền tảng có phí, công ty chi trả 100%.Được đóng BHXH, nghỉ lễ, du lịch hàng năm và được đào tạo kỹ năng tuyển dụng để phát triển chuyên môn.Lương cơ bản: 7 - 10 triệu/1 tháng + trợ cấp + hoa hồng.Hoa hồng",hanh_chinh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-hanh-chinh-nhan-su-p2062090.html,2026-04-15T08:21:37.006512,original,original
labor_timviec365_2062070,nhân viên hành chính nhân sự,Công Ty TNHH Cella Việt Nam,Hành chính|Cơ khí|Lao động phổ thông|Giáo dục|Luật,Hà Nội,12000000,12000000,full-time,any,0,,"12.000.000 VNĐ | 29/05/2026 | Hà Nội | Hành chính - Văn phòng | Quyền lợi: thu nhập từ 10 – 12 triệu theo năng lực phụ cấp ăn trưa tại văn phòngthưởng lễ, tết, hiệu quả công việcxét tăng lương định kỳ hàng nămbhxh, bhyt, bhtn đầy đủ theo luật lao độngnghỉ phép 12 ngày/ nămmôi trường năng động, trẻ trung, cơ hội phát triển kỹ năng và tư duy thiết kếdu lịch, teambuilding hàng năm cùng công tythu nhập từ 10 – 12 triệu theo năng lực phụ cấp ăn trưa tại văn phòngthưởng lễ, tết, hiệu quả công việcxét ",hanh_chinh,TimViec365,https://timviec365.vn/nhan-vien-hanh-chinh-nhan-su-p2062070.html,2026-04-15T08:21:37.013770,title,original
labor_timviec365_2062022,chuyên viên hành chính (mạnh về cskh - thu nhập upto 18m),Công ty Cổ phần Đầu tư Phát triển Việt Nam Hàn Quốc,Tiếng Anh|Giao Tiếp|Chăm Sóc|Phục Vụ|Bảo Vệ,Hà Nội,18000000,18000000,temporary,any,3,,"18.000.000 VNĐ | 28/05/2026 | Hà Nội | Hành chính - Văn phòng | Quyền lợi: - mức lương từ 15.000.000 đồng đến 18.000.000 đồng tùy theo năng lực khi phỏng vấn.- thưởng tháng lương thứ 13, 14.- thưởng lễ, tết.- chế độ bảo hiểm và phúc lợi đầy đủ theo quy định pháp luật. được tham gia bhxh, bhyt, bhtn sau thời gian thử việc.- chế độ nghỉ phép, nghỉ lễ, tết, ốm đau, hiếu hỉ, thăm nom, ... theo quy định của công ty và pháp luật.- phụ cấp ăn trưa 30.000 đồng/ngày.- thời gian làm việc: 08h00 – 17h00 (n",hanh_chinh,TimViec365,https://timviec365.vn/chuyen-vien-hanh-chinh-manh-ve-cskh-thu-nhap-upto-18m-p2062022.html,2026-04-15T08:21:37.022838,original,original
labor_timviec365_2061957,tuyển nhân viên nghiệp vụ,Công ty TNHH Fongho,Tiếng Anh,Hưng Yên,8000000,15000000,full-time,any,0,,"Thỏa thuận | 26/05/2026 | Hưng Yên | Hành chính - Văn phòng | Quyền lợi: - mức lương thỏa thuận theo năng lực, đảm bảo công bằng và hợp lý.- thưởng lễ, tết và lương tháng 13, tạo động lực làm việc cho nhân viên.- được đào tạo nâng cao kỹ năng nghiệp vụ, phát triển bản thân và nghề nghiệp.- môi trường làm việc chuyên nghiệp, thân thiện, cùng với cơ hội thăng tiến rõ ràng trong sự nghiệp.- mức lương thỏa thuận theo năng lực, đảm bảo công bằng và hợp lý.- thưởng lễ, tết và lương tháng 13, tạo động ",hanh_chinh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-nghiep-vu-p2061957.html,2026-04-15T08:21:37.031517,original,inferred
labor_timviec365_2061860,admin bất động sản,Công ty TNHH Thương Mại và Đầu Tư SRT Đông Bắc,Excel|Word|Word,Quảng Ninh,18000000,18000000,full-time,any,0,,"18.000.000 VNĐ | 24/05/2026 | Quảng Ninh | Hành chính - Văn phòng | Quyền lợi: - lương cứng (8-12 triệu, thoả thuận theo năng lực ) + hoa hồng + thưởng hiệu quả- thưởng hấp dẫn : theo năng lực làm việc, hiệu quả hàng năm, thưởng dự án, thưởng thành tích đặc biệt, thưởng theo xếp loại thi đua.- được xét tăng lương hàng năm, tùy theo năng lực và hiệu quả trong công việc)- đãi ngộ, phúc lợi: lễ, tết, hiếu, hỉ, sinh nhật, nghỉ mát, ốm đau, thai sản,...- teambuilding, du lịch hàng năm.thiết bị làm vi",hanh_chinh,TimViec365,https://timviec365.vn/admin-bat-djong-san-p2061860.html,2026-04-15T08:21:37.039209,original,original
labor_timviec365_2061856,tuyển 50 nhân viên bình tân,J&T EXPRESS,Hành chính|Cơ khí,Hồ Chí Minh,15000000,15000000,full-time,any,0,,"15.000.000 VNĐ | 24/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi: lương từ 10 – 15 triệu/tháng (bao gồm lương cơ bản + phụ cấp + tăng ca) thưởng 1.500.000đ sau khi làm đủ 3 tháng thưởng giới thiệu nhân viên nhận việcphụ cấp cơm, tăng ca, ca đêm đầy đủ tham gia bhxh, bhyt, bhtn theo quy định nhà nước thưởng lễ, tết, tháng 13, môi trường làm việc năng động – thân thiệnlương từ 10 – 15 triệu/tháng (bao gồm lương cơ bản + phụ cấp + tăng ca) thưởng 1.500.000đ sau khi làm đủ 3 tháng thưở",hanh_chinh,TimViec365,https://timviec365.vn/tuyen-50-nhan-vien-binh-tan-p2061856.html,2026-04-15T08:21:37.044460,title,original
labor_timviec365_2061854,tuyển nhân viên hành chính nhân sự,Thương hiệu Thời Trang Lust,Excel|Word|Powerpoint|Giao Tiếp|Word|Phục Vụ,Hà Nội,10000000,10000000,full-time,any,0,,"10.000.000 VNĐ | 24/05/2026 | Hà Nội | Hành chính - Văn phòng | Quyền lợi: - nhận đầy đủ các khoản lương, thưởng, phụ cấp và thưởng nóng theo quy định của công ty.- mức thu nhập cao, được đánh giá công bằng dựa trên chuyên môn và nghiệp vụ.- có lộ trình thăng tiến rõ ràng cùng cơ chế tăng lương, thưởng minh bạch, không bị ảnh hưởng bởi cảm tính.- tham gia các hoạt động ăn uống, giải trí và sự kiện nội bộ để nâng cao tinh thần làm việc.- cơ hội học hỏi và phát triển năng lực bản thân trong môi tr",hanh_chinh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-hanh-chinh-nhan-su-p2061854.html,2026-04-15T08:21:37.052476,original,original
labor_timviec365_2061843,tuyển nhân viên tư vấn ghi danh tối quận 12,Đào Tạo Tin Học Key As,Giao Tiếp|Chăm Sóc,Hồ Chí Minh,4000000,4000000,full-time,any,0,,"4.000.000 VNĐ | 24/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi:  chế độ đãi ngộ:- mức lương: từ 3-4 triệu tuỳ vào năng lực tư vấn.- được đào tạo nâng cao.- môi trường làm việc năng động, không áp lực doanh số.- và những chế độ đãi ngộ khác.chế độ đãi ngộ:- mức lương: từ 3-4 triệu tuỳ vào năng lực tư vấn.- được đào tạo nâng cao.- môi trường làm việc năng động, không áp lực doanh số.- và những chế độ đãi ngộ khác. | Yêu cầu: yêu cầu:- nữ dưới 30 tuổi, giao tiếp tốt, ngoại hình ưa nh",hanh_chinh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-tu-van-ghi-danh-toi-quan-12-p2061843.html,2026-04-15T08:21:46.996459,original,original
labor_timviec365_2061789,tuyển trợ lý giám đốc tiếng trung,CÔNG TY TNHH THƯƠNG MẠI ĐIỆN TỬ BINGO MALL VIỆT NAM,Excel|Word|Powerpoint|Giao Tiếp|Word,Hồ Chí Minh,18000000,18000000,full-time,any,2,,"18.000.000 VNĐ | 23/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi: - mức lương: từ 12.000.000vnđ (thỏa thuận tùy năng lực).- thưởng hiệu suất, thưởng lễ tết và các chế độ phúc lợi khác.- được đóng bhxh, bhyt, bhtn theo quy định.- môi trường làm việc chuyên nghiệp, năng động.- cơ hội học hỏi và phát triển nghề nghiệp.- mức lương: từ 12.000.000vnđ (thỏa thuận tùy năng lực).- thưởng hiệu suất, thưởng lễ tết và các chế độ phúc lợi khác.- được đóng bhxh, bhyt, bhtn theo quy định.- môi tr",hanh_chinh,TimViec365,https://timviec365.vn/tuyen-tro-ly-giam-djoc-tieng-trung-p2061789.html,2026-04-15T08:21:46.999438,original,original
labor_timviec365_2061051,Tuyển Trợ lý giám đốc,CTY TNHH CỬA ĐỒNG ĐẠI THUẾ GIỚI,Giao Tiếp,,8000000,15000000,full-time,any,1,,Thỏa thuận | 23/05/2026 | Toàn quốc | Hành chính - Văn phòng | Quyền lợi: Mức lương: Thỏa thuận.Được hưởng trợ cấp tiền ăn trưa.Cơ hội tham gia các khóa đào tạo nâng cao kỹ năng.Môi trường làm việc chuyên nghiệp và thân thiện.Mức lương: Thỏa thuận.Được hưởng trợ cấp tiền ăn trưa.Cơ hội tham gia các khóa đào tạo nâng cao kỹ năng.Môi trường làm việc chuyên nghiệp và thân thiện. | Yêu cầu: Tốt nghiệp đại học hoặc cao đẳng chuyên ngành liên quan.Có kinh nghiệm làm việc tối thiểu 1 năm trong lĩnh vực,hanh_chinh,TimViec365,https://timviec365.vn/tuyen-tro-ly-giam-djoc-p2061051.html,2026-04-15T08:21:47.002405,original,inferred
labor_timviec365_2061757,Tuyển Nhân Viên Kinh Doanh - Hành Chính Văn Phòng,Công Ty Tài Chính Trách Nhiệm Hữu Hạn Một Thành Viên Shinhan Việt Nam,Giao Tiếp,Hồ Chí Minh,20000000,20000000,temporary,any,0,,"20.000.000 VNĐ | 22/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi: mức thu nhập hấp dẫn từ 8 - 20 triệu vnd (lương cứng không phụ thuộc vào doanh số, kèm theo thưởng doanh số).được hưởng 12 ngày phép năm để nghỉ ngơi và tái tạo năng lượng.ký hợp đồng lao động chính thức, đảm bảo đầy đủ quyền lợi bảo hiểm như bhxh, bhyt, bh 24h.cơ hội được đào tạo nghiệp vụ tài chính và phát triển kỹ năng mềm chuyên sâu.nhận được sự hỗ trợ tối đa từ cấp quản lý và có lộ trình thăng tiến rõ ràng trong",hanh_chinh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-kinh-doanh-hanh-chinh-van-phong-p2061757.html,2026-04-15T08:21:47.005146,original,original
labor_timviec365_2061743,chuyên viên tư vấn tuyển sinh,Vietstar,Tiếng Anh|Giao Tiếp|Chăm Sóc,Hồ Chí Minh,10000000,10000000,full-time,any,0,,"10 triệu | 22/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi: - lương cứng 8.500.000 – 9.500.000 (deal theo năng lực) + hoa hồng + thưởng (thu nhập trung bình từ 20.000.000 – 25.000.000)- thử việc 2 tháng hưởng 100% lương- đóng bhxh, bhyt, bhtn theo quy định- khám sức khỏe hằng năm- có 14 ngày phép năm + 11 ngày nghỉ lễ + 1 ngày nghỉ giáng sinh (ngày nghỉ được hưởng lương)- review lương hằng năm và hưởng tháng lương thứ 13- tham gia chương trình đào tạo bài bản từ chuyên gia đầu ngàn",hanh_chinh,TimViec365,https://timviec365.vn/chuyen-vien-tu-van-tuyen-sinh-p2061743.html,2026-04-15T08:21:47.008430,original,original
labor_timviec365_2061729,cộng tác viên/ thực tập sinh,Công ty Cổ phần Chứng khoán VPS,Hành chính|Cơ khí|Giáo dục,Hồ Chí Minh,100000000,100000000,full-time,any,2,,"Thỏa thuận | 22/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi: Được đào tạo trực tiếp bởi các chuyên gia hàng đầu trong ngành. Lộ trình thăng tiến rõ ràng: thực tập sinh → chuyên viên → trưởng phòng. Cơ hội thu nhập hấp dẫn từ hỗ trợ thực tập đến hoa hồng, có thể đạt 50–100 triệu/tháng sau 2 năm.Được đào tạo trực tiếp bởi các chuyên gia hàng đầu trong ngành.Lộ trình thăng tiến rõ ràng: thực tập sinh → chuyên viên → trưởng phòng.Cơ hội thu nhập hấp dẫn từ hỗ trợ thực tập đến hoa hồng",hanh_chinh,TimViec365,https://timviec365.vn/cong-tac-vien-thuc-tap-sinh-p2061729.html,2026-04-15T08:21:47.010695,title,extracted
labor_timviec365_2061673,Tuyển 2 nhân viên lễ tân,Công ty TNHH Liên Việt Long,Giao Tiếp|Phục Vụ,Hồ Chí Minh,8000000,8000000,full-time,any,0,,"8.000.000 VNĐ | 21/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi:  - lương cb: 8 triệu/ tháng hoa hồng thưởng.  - review lương 6 tháng/lần.  - thưởng tết nguyên đán, thưởng các ngày lễ lớn trong năm, thưởng sinh nhật.  - tham gia miễn phí các chương trình đào tạo kỹ năng và kiến thức do công ty tổ chức để nâng cao hình ảnh bản thân & phục vụ cho công việc.  - chính sách phúc lợi công ty đa dạng và hướng về nlđ: môi trường làm việc tích cực, chế độ team building du lịch hàng năm, các",hanh_chinh,TimViec365,https://timviec365.vn/tuyen-2-nhan-vien-le-tan-luong-8-15tr-p2061673.html,2026-04-15T08:21:47.013737,original,original
labor_timviec365_2061666,chuyên viên hành chính nhân sự,CTCP Thương mại Dịch vụ Siin Group,Giao Tiếp,,7000000,7000000,full-time,any,0,,"7.000.000 VNĐ | 20/05/2026 | Toàn quốc | Hành chính - Văn phòng | Quyền lợi: Lương cứng từ 7.000.000 VNĐ/ tháng + thưởng, cạnh tranh so với thị trường (thu nhập thỏa thuận tương xứng với năng lực và đóng góp);Lương cứng từ 7.000.000 VNĐ/ tháng + thưởng, cạnh tranh so với thị trường (thu nhập thỏa thuận tương xứng với năng lực và đóng góp); | Yêu cầu: d. yêu cầu công việcưu tiên tốt nghiệp chuyên ngành quản trị nhân lực, quản trị văn phòng, hành chính, quản lý nhà nước, luật,... hoặc các chuyên n",hanh_chinh,TimViec365,https://timviec365.vn/chuyen-vien-hanh-chinh-nhan-su-p2061666.html,2026-04-15T08:21:47.019697,original,original
labor_timviec365_2060931,Nhân viên Văn phòng Tiếng Trung,Công ty TNHH SXSP Nhựa Cao Su Chun Xiang,Excel|Word|Giao Tiếp|Word,Hồ Chí Minh,12000000,12000000,full-time,any,0,,"12.000.000 VNĐ | 20/05/2026 | Hồ Chí Minh, Bình Dương | Biên - Phiên dịch, Hành chính - Văn phòng, Kế toán - Kiểm toán | Quyền lợi: Lương thỏa thuận cao theo năng lực, từ 12.000.000 VNĐ trở lên.Chế độ BHXH, BHYT, BHTN theo quy định pháp luật.Môi trường làm việc ổn định, lâu dài.Lương thỏa thuận cao theo năng lực, từ 12.000.000 VNĐ trở lên.Chế độ BHXH, BHYT, BHTN theo quy định pháp luật.Môi trường làm việc ổn định, lâu dài. | Yêu cầu: Tiếng Trung giao tiếp thành thạo.Sử dụng thành thạo vi tính vă",hanh_chinh,TimViec365,https://timviec365.vn/nhan-vien-van-phong-tieng-trung-nghiep-vu-p2060931.html,2026-04-15T08:21:47.024413,original,original
labor_timviec365_2060871,"LAO ĐỘNG PHỔ THÔNG CẮT, ĐÓNG GÓI (HÀNH CHÍNH)",Công ty TNHH Sản Phẩm và Dịch Vụ Q Việt Nam,Hành chính|Lao động phổ thông|Cơ khí|Kho vận|Sản xuất|Tài chính,Đồng Nai,10000000,10000000,full-time,any,0,,"10.000.000 VNĐ | 19/05/2026 | Đồng Nai | Lao động phổ thông, Sản xuất - Vận hành sản xuất, Hành chính - Văn phòng | Quyền lợi: - Cơm trưa/giữa ca trị giá 50.000 VND- Tham gia đầy đủ các chế độ BHXH, BHYT, BHTN - Tham gia gói bảo hiểm sức khỏe cá nhân AAA- Môi trường năng động, sạch sẽ, tiện nghi- Hưởng 100% lương trong thời gian thử việc- Phúc lợi khác: Du lịch, tiệc BBQ, &hellip;- Cơm trưa/giữa ca trị giá 50.000 VND- Tham gia đầy đủ các chế độ BHXH, BHYT, BHTN- Tham gia gói bảo hiểm sức khỏe cá",hanh_chinh,TimViec365,https://timviec365.vn/lao-djong-pho-thong-p2060871.html,2026-04-15T08:21:47.027350,title,original
labor_timviec365_2061638,nhân viên hành chính tổng hợp,Công ty Cổ phần Thương Mại và dịch vụ Ikoti,Hành chính|Cơ khí|Kinh doanh,Hà Nội,15000000,15000000,full-time,any,0,,"15.000.000 VNĐ | 18/05/2026 | Hà Nội | Hành chính - Văn phòng | Quyền lợi: Mức lương từ 12.000.000 VNĐ đến 15.000.000 VNĐ, thỏa thuận theo năng lực.Thưởng doanh số khi kết nối được ứng viên nhận việc.Hoa hồng dự án.Thời gian làm việc từ thứ 2 đến thứ 6, 8:00 – 17:30, nghỉ trưa 1 tiếng.Mức lương từ 12.000.000 VNĐ đến 15.000.000 VNĐ, thỏa thuận theo năng lực.Thưởng doanh số khi kết nối được ứng viên nhận việc.Hoa hồng dự án.Thời gian làm việc từ thứ 2 đến thứ 6, 8:00 – 17:30, nghỉ trưa 1 tiếng. | ",hanh_chinh,TimViec365,https://timviec365.vn/nhan-vien-hanh-chinh-tong-hop-p2061638.html,2026-04-15T08:21:47.033335,title,original
labor_timviec365_2060741,NHÂN VIÊN HÀNH CHÍNH NHÂN SỰ,Công ty Cổ Phần KHKT Phượng Hải,Excel|Word|Word,Hồ Chí Minh,9000000,9000000,full-time,any,0,,"9.000.000 VNĐ | 16/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi: - Thu nhập 7-9 triệu hoặc thỏa thuận theo năng lực từng ứng viên.- Đầy đủ chế độ: nghỉ lễ, du lịch nghỉ mát, Bảo hiểm xã hội- Thưởng lễ, thưởng tết, thưởng KPI, phép năm- Đào tạo, nâng cao chuyên môn, cơ hội phát triển thăng tiến trong công việc- Thu nhập 7-9 triệu hoặc thỏa thuận theo năng lực từng ứng viên.- Đầy đủ chế độ: nghỉ lễ, du lịch nghỉ mát, Bảo hiểm xã hội- Thưởng lễ, thưởng tết, thưởng KPI, phép năm- Đào t",hanh_chinh,TimViec365,https://timviec365.vn/nhan-vien-hanh-chinh-nhan-su-p2060741.html,2026-04-15T08:21:47.038971,original,original
labor_timviec365_2061443,Nhân viên lễ tân văn phòng,CÔNG TY TNHH ĐẦU TƯ PHÁT TRIỂN PHÁT ĐẠT,Tiếng Anh|Giao Tiếp|Chăm Sóc,,15000000,15000000,full-time,any,0,,"15.000.000 VNĐ | 15/05/2026 | Toàn quốc | Hành chính - Văn phòng | Quyền lợi: - Lương: 8 tr - 15tr - Làm việc trong môi trường trẻ, chuyên nghiệp, năng động và thân thiện - Chưa có kinh nghiệm sẽ được đào tạo về kỹ năng, phát triển bản thân - Được hưởng chế độ Lễ Tết, lương tháng 13, sinh nhật, du lịch... BHXH theo quy định chung của nhà nước - Xét tăng lương định kỳ hàng năm và thưởng nóng khi có thành tích xuất sắc- Lương: 8 tr - 15tr- Làm việc trong môi trường trẻ, chuyên nghiệp, năng động và",hanh_chinh,TimViec365,https://timviec365.vn/nhan-vien-le-tan-van-phong-p2061443.html,2026-04-15T08:21:47.042069,original,original
labor_timviec365_2061359,leader hành chính nhân sự,Công Ty TNHH TMDV Si Kim Phát,Hành chính|Cơ khí,Hồ Chí Minh,9600000,18000000,full-time,any,5,,"Thỏa thuận | 12/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi: Mức lương: Thỏa thuận + thưởng KPI theo hiệu suất làm việc.Môi trường làm việc lành mạnh, khuyến khích sự phát triển cá nhân và tập thể.Chính sách phúc lợi đầy đủ: BHXH, thưởng lễ Tết, tháng 13, sinh nhật.Mức lương: Thỏa thuận + thưởng KPI theo hiệu suất làm việc.Môi trường làm việc lành mạnh, khuyến khích sự phát triển cá nhân và tập thể.Chính sách phúc lợi đầy đủ: BHXH, thưởng lễ Tết, tháng 13, sinh nhật. | Yêu cầu: Họ",hanh_chinh,TimViec365,https://timviec365.vn/leader-hanh-chinh-nhan-su-p2061359.html,2026-04-15T08:21:47.044779,title,inferred
labor_timviec365_2061250,Nhân viên hành chính nhân sự,Công ty TNHH Hoa Jewels,Excel|Word|Powerpoint|Giao Tiếp|Word,Hồ Chí Minh,13000000,13000000,full-time,any,2,,"13.000.000 VNĐ | 10/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi: Mức lương cạnh tranh.Đầy đủ các phúc lợi theo luật LĐ.Khám sức khỏe hàng năm.Thưởng lễ, tết, sinh nhật, lương tháng 13...Thưởng thâm niên, thưởng cải tiến, thưởng dự án.Cơ hội tham gia các khóa đào tạo và phát triển nghề nghiệp để nâng cao kỹ năng.Chế độ nghỉ lễ, Tết theo quy định của Nhà nước, đảm bảo thời gian nghỉ ngơi hợp lý cho nhân viên.Mức lương cạnh tranh.Đầy đủ các phúc lợi theo luật LĐ.Khám sức khỏe hàng nă",hanh_chinh,TimViec365,https://timviec365.vn/nhan-vien-hanh-chinh-nhan-su-p2061250.html,2026-04-15T08:21:47.047382,original,original
labor_timviec365_2061109,Hành chính - Tổng hợp / Trợ lý kinh doanh,CÔNG TY TNHH BẤT ĐỘNG SẢN PROSPERS LAND,Kinh doanh|Hành chính|Cơ khí|Luật,Hồ Chí Minh,12000000,12000000,full-time,any,0,,"12.000.000 VNĐ | 09/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi: Lương cơ bản: Từ 8.000.000 VNĐ đến 12.000.000 VNĐ/tháng + hoa hồng không giới hạn.Mức LCB: 6TR5 + tiền MKT + hoa hồng + thưởng.Tháng 3: hướng dẫn lộ trình thăng tiến cho từng nhân viên, deal lương và tham gia HĐLĐ theo luật nhà nước, đảm bảo các chế độ trong HĐLĐ.Tháng thứ 5 + 6: xét thăng tiến cho từng nhân viên với mức năng lực phù hợp.Lộ trình thăng tiến rõ ràng đảm bảo cho nhân viên: - Nhân Viên: LCB 6.5tr + MKT ",hanh_chinh,TimViec365,https://timviec365.vn/hanh-chinh-tong-hop-tro-ly-kinh-doanh-p2061109.html,2026-04-15T08:21:47.052901,title,original
labor_timviec365_2061001,Tuyển nhân viên hành chính tổng hợp,CÔNG TY TNHH BẤT ĐỘNG SẢN PROSPERS LAND,Hành chính|Cơ khí,Hồ Chí Minh,9600000,18000000,full-time,any,0,,"Thỏa thuận | 30/05/2026 | Hồ Chí Minh | Hành chính - Văn phòng | Quyền lợi: - Mức lương cơ bản từ 8.8400******0.000 VNĐ/tháng cùng hoa hồng không giới hạn theo hiệu suất làm việc.- Thưởng tuyển dụng 1.000.000 VNĐ cho mỗi ứng viên mà bạn giới thiệu và làm việc đủ 1 tháng tại công ty.- Nhận hoa hồng MKT 4% giá trị giao dịch khi thực hiện thành công.- Đầy đủ chế độ BHXH, BHYT theo quy định, thưởng lễ, tết, sinh nhật; môi trường làm việc năng động, cơ hội thăng tiến rõ ràng.- Đảm bảo hưởng đầy đủ cá",hanh_chinh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-hanh-chinh-tong-hop-p2061001.html,2026-04-15T08:21:47.056392,title,inferred
labor_timviec365_2060955,Tuyển Trợ lý Tổng giám đốc,CÔNG TY TNHH CELEBRITY FASHION VINA,Tiếng Anh|Giao Tiếp|Lái Xe|Bằng Lái,Quảng Nam,8000000,15000000,full-time,any,5,,"Thỏa thuận | 30/05/2026 | Quảng Nam | Hành chính - Văn phòng | Quyền lợi: - Nhận quà vào các ngày lễ, kỷ niệm như Trung thu, Tết, Sinh nhật, 8/3, v.v.- Thời gian làm việc từ thứ 2 đến thứ 7 (7h30 - 16h15).- Chế độ BHXH, BHYT, BHTN theo quy định của Luật.- Chế độ nghỉ phép, nghỉ sinh, nghỉ lễ Tết theo quy định của Nhà nước.- Tham gia các hoạt động của Công ty như sinh nhật, Team building, YEP, thể thao, v.v.- Cơ hội thăng tiến rõ ràng trong lộ trình nghề nghiệp.- Môi trường làm việc chuyên nghiệp",hanh_chinh,TimViec365,https://timviec365.vn/tuyen-tro-ly-tong-giam-djoc-p2060955.html,2026-04-15T08:21:47.058992,original,inferred
