id,title,company,skills,location,salary_min,salary_max,type,age_preference,experience_required,education_required,description,category,source,job_url,scraped_at
scraped_vietnamworks_algolia_00068,SAP Sales Executive,Citek Technology Joint-Stock Company,,Hồ Chí Minh,0,3000,full-time,any,3,university,"* Job Overview: At Citek, we are looking for dynamic and results-driven sales professionals to join our team as Sales Executives, specializing in promoting and selling SAP enterprise solutions. Sales Executive - Key Responsibilities: • Generate leads and develop new customer relationships • Conduct in-depth needs analysis, crafting solution proposals based on SAP S/4HANA’s capabilities. • Deliver engaging presentations,... Yêu cầu: • Bachelor’s degree in Business, Information Technology, or a related field • At least 3+ years of experience in sales in the fields of ERP solutions such as SAP S/4HANA, SAP Business One, SAP Public Cloud, Oracle NetSuite or Software solutions (HRM, CRM, SaaS,..) with deal sizes from $50,000+ • Successfully signed at least 03 SME customer...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/sap-sales-executive-2027246,2026-04-14T19:33:36.026054
scraped_vietnamworks_algolia_00069,Nhân Viên Sales Logistics Xuất Nhập Khẩu Nội Địa (KH Là Các Công Ty XNK Việt Nam) Hồ Chí Minh,Công Ty Cổ Phần Quốc Tế TICO,,Hồ Chí Minh,0,16000000,full-time,any,3,university,"• Tìm kiếm và phát triển khách hàng là các công ty XNK, các nhà máy tại Việt Nam. • Thực hiện các cuộc gọi điện, email và gặp gỡ khách hàng để tạo dựng mối quan hệ lâu dài. • Tư vấn giải pháp logistics tối ưu cho doanh... Yêu cầu: • Tốt nghiệp Đại học/ Cao đẳng chuyên ngành kinh tế, quản trị kinh doanh, xuất nhập khẩu, vận tải. • Tiếng Anh/Tiếng Trung giao tiếp • Năng động, nhanh nhẹn, yêu thích giao tiếp. • Có kỹ năng giao tiếp, làm việc nhóm tốt, tổ chức công việc, giải quyết vấn đề tốt. • Khả năng chịu...",warehouse,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-sales-logistics-xuat-nhap-khau-noi-djia-kh-la-cac-cong-ty-xnk-viet-nam-ho-chi-minh-2027262,2026-04-14T19:33:36.026116
scraped_vietnamworks_algolia_00070,Trưởng Phòng Kinh Doanh,CÔNG TY TNHH PHÁT TRIỂN HƯƠNG VIỆT,,Hồ Chí Minh,18000000,30000000,full-time,any,3,high,"Bạn có đủ bản lĩnh để điều hành cỗ máy tăng trưởng cho một trong những nền tảng E-learning hàng đầu Việt Nam? Năm 2026, Hương Việt Group và hệ sinh thái CLS.VN không chỉ tìm kiếm một người quản lý, chúng tôi tìm kiếm một ""Đối tác chiến lược"" để hiện thực hóa... Yêu cầu: - Có ít nhất 3-5 năm kinh nghiệm thực chiến trong mảng B2B Sales (Ưu tiên IT, Phần mềm, SaaS hoặc Giải pháp kỹ thuật). - Có tư duy ""Solution Selling"" – Bán giải pháp thay vì bán tính năng. - Kỹ năng lãnh đạo truyền cảm hứng, có khả năng xây dựng đội ngũ từ ""Good"" đến ""Great"". - Sẵn...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/truong-phong-kinh-doanh-2010388,2026-04-14T19:33:36.026184
scraped_vietnamworks_algolia_00071,Quản Lý Kinh Doanh Kinh Nghiệm Từ 5 Năm,CÔNG TY TNHH PHÁT TRIỂN HƯƠNG VIỆT,,Hà Nội,25000000,40000000,full-time,any,5,high,"- Xây dựng, quản lý và phát triển đội ngũ kinh doanh. - Chịu trách nhiệm về chỉ tiêu doanh số của nhóm, lập kế hoạch hành động theo từng quý, tháng, tuần. - Hướng dẫn, đào tạo nhân sự mới về sản phẩm, kỹ năng tư vấn, quy trình bán hàng và kiến thức ngành. - Tìm kiếm, tiếp... Yêu cầu: • Ưu tiên có kinh nghiệm quan lý đội nhóm, tư vấn giải pháp, đàm phán và chốt sale trong mô hình B2B • Kỹ năng giao tiếp tốt, khả năng thuyết trình và tư vấn sản phẩm. • Chủ động, có khả năng phát triển thị trường và mở rộng mạng lưới đối tác. Năng lực & tố chất: - Tư...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/quan-ly-kinh-doanh-kinh-nghiem-tu-5-nam-2010389,2026-04-14T19:33:36.026251
scraped_vietnamworks_algolia_00072,Chuyên viên kế toán tổng hợp - Vin Nexus Center,Hệ thống Giáo dục Vinschool,,Hà Nội,0,0,full-time,<35,2,university,"Giới thiệu Trường Giáo dục chuyên biệt Vin Nexus Center là mô hình giáo dục phi lợi nhuận do Tập đoàn Vingroup đầu tư và phát triển, với sứ mệnh nâng cao chất lượng cuộc sống cho học sinh rối loạn phát triển - nhóm trẻ hiện vẫn đang thiếu hụt các dịch vụ giáo... Yêu cầu: • Tốt nghiệp đại học chuyên ngành tài chính, kế toán. • Có kinh nghiệm tối thiểu 2 năm trở lên ở vị trí kế toán tổng hợp, độ tuổi từ 26-36. • Am hiểu chuẩn mực, chế độ kế toán. • Thành thạo các phần mềm máy tính, đặc biệt là SAP, ERP. • Có tinh thần...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-ke-toan-tong-hop-vin-nexus-center-2030890,2026-04-14T19:33:36.026315
scraped_vietnamworks_algolia_00073,[Junior] Giám Sát Thi Công Nội Thất | Interior Construction Supervisor (Up to $1000),"T.S.I Vietnam Co., Ltd",,Hà Nội,1000,500000000,full-time,any,0,university,"Tóm tắt công việc Giám sát Nội thất Cấp hỗ trợ các hoạt động thi công nội thất tại công trường. Vị trí này không dành cho ứng viên hoàn toàn chưa có kinh nghiệm thực tế, đồng thời yêu cầu cao về khả năng báo cáo chính xác và giao tiếp rõ ràng. Vai trò tập... Yêu cầu: • Tối thiểu 1 năm kinh nghiệm liên quan đến thi công nội thất hoặc xây dựng (chấp nhận sinh viên mới tốt nghiệp có định hướng rõ ràng) • Tốt nghiệp chuyên ngành Kiến trúc, Xây dựng hoặc liên quan (trung cấp trở lên) • Có hiểu biết cơ bản về bản vẽ kỹ thuật, mặt...",construction,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/junior-giam-sat-thi-cong-noi-that-interior-construction-supervisor-up-to-1000-2025150,2026-04-14T19:33:36.026378
scraped_vietnamworks_algolia_00074,Kế Toán Thuế (Giao Tiếp Tốt Tiếng Anh hoặc Tiếng Hoa) - Lương Upto 30 Million,Công Ty TNHH Horizon Construction Development OVERSEAS (Việt Nam),,Hồ Chí Minh,0,30000000,full-time,any,3,university,"Mô tả công việc: - Quản lý xuất hóa đơn cho các bộ phận - Kiểm tra tính hợp lý, hợp lệ, đầy đủ của chứng từ thanh toán - Phân tích số liệu kế toán, đánh giá các khoản phải thu, phải trả, và theo dõi tình hình tài chính doanh nghiệp. - Lập Báo cáo Thuế... Yêu cầu: 2. Yêu cầu: - Tốt nghiệp đại học chuyên ngành Kế toán, Tài chính hoặc các ngành liên quan. - Sử dụng thành thạo tiếng Trung hoặc tiếng Anh (nghe, nói, đọc, viết) - Ít nhất 3 năm kinh nghiệm quản lý thuế, có kinh nghiệm tại 4 công ty kế toán lớn và ưu tiên thuế...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ke-toan-thue-giao-tiep-tot-tieng-anh-hoac-tieng-hoa-luong-upto-30-million-2028598,2026-04-14T19:33:36.026445
scraped_vietnamworks_algolia_00075,Nhân Viên Kế Toán Có Kinh Nghiệm,Công Ty TNHH Sodick Việt Nam,,Hồ Chí Minh,0,0,full-time,any,5,university,"• Hạch toán, kiểm tra và tổng hợp chứng từ kế toán phát sinh. • Tra cứu & lưu trữ file hóa đơn điện tử, kiểm tra sắp xếp lưu trữ chứng từ & hồ sơ kế toán. • Lập báo cáo thuế GTGT, thuế nhà thầu hàng tháng, thuế... Yêu cầu: • Tối thiểu 5 năm kinh nghiệm ở vị trí kế toán tổng hợp • Có khả năng giao tiếp và đọc hiểu tài liệu tiếng Anh. • Tốt nghiệp cao đẳng, đại học chuyên ngành kế toán/ kiểm toán. • Chăm chỉ, trung thực, có tinh thần trách...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-ke-toan-co-kinh-nghiem-2028617,2026-04-14T19:33:36.026506
scraped_vietnamworks_algolia_00076,Product Management Trainee (Khối Kinh Doanh - Ngành Điện Tử),CÔNG TY TNHH THIẾT BỊ THÔNG MINH O-TECH VIỆT NAM,,Hồ Chí Minh,0,0,full-time,any,1,university,"• Support in product selection and GTM strategy for electronic devices, ensuring the product aligns with user needs and business objectives. • Research and analyze market trends, competitor activities, and user feedback to provide data for strategic product decisions. • Participate in building and managing the product roadmap, coordinating with engineering, design, and marketing teams to ensure product quality... Yêu cầu: Yêu cầu ứng viên • Preference for male candidates, with a university degree in relevant fields • Passionate about business and interested in electronic products • Preference for candidates with less than 1 year of relevant work experience • Strong logical thinking and data analysis skills • Good communication skills and a team-oriented mindset • Quick learner with a spirit of perseverance, commitment, and a high...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/product-management-trainee-khoi-kinh-doanh-nganh-djien-tu-2028597,2026-04-14T19:33:36.026576
scraped_vietnamworks_algolia_00077,Polymer Sales PIC,Samsung C&T Corporation,,Hồ Chí Minh,0,0,full-time,<40,5,university,"The Polymer Sales PIC will be in charge of making deal done of mainly PE/PP and developing new customers in all over Vietnam. The sales manager will mainly deal with Korean , Indian and Chinese origin cargo. But also preferred to have ability to develop new origin. Basically, He or she should have at... Yêu cầu: Expected joining date: ASAP • Experience: at least 5 years of polymer trading experience in polymer trading companies. • Language: Fluent in English (Speaking and Listening) • Completion of a bachelor's degree at an accredited college or university • Having experience in developing Middle East cargo to Vietnamese market is preferred. Personality/ Ability • Detail-oriented, careful, hard-working, highly responsible, teamwork. Working...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/polymer-sales-pic-2010216,2026-04-14T19:33:36.026657
scraped_vietnamworks_algolia_00078,Quản Lý Chất Lượng ( Tiếng Nhật),Công Ty TNHH MTV Forval Việt Nam,,Hưng Yên,450000000,700000000,full-time,any,2,high,"1) Dịch thuật tiêu chuẩn chất lượng, hướng dẫn công việc Việt-> Nhật, Nhật-> Việt 2) Điều tra tổng hợp lỗi thao tác, dị thường sản phẩm phát sinh trong công đoạn, thông tin liên lạc cho công ty mẹ, nhận chỉ thị từ công ty mẹ chỉ thị cho xưởng sản xuất. 3) Tổng hợp... Yêu cầu: - Nam, nữ đều được - Ngoại ngữ: Tiếng Nhật N3 trở lên - Kinh nghiệm QC công ty sản xuất",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/quan-ly-chat-luong-tieng-nhat-2028651,2026-04-14T19:33:36.026722
scraped_vietnamworks_algolia_00080,Thư Ký,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI,,Hồ Chí Minh,0,0,full-time,any,1,high,"• Lưu trữ, bảo quản, và cập nhật hồ sơ, tài liệu liên quan đến dự án theo quy định của công ty; • Soạn thảo các loại văn bản như công văn, biên bản cuộc họp, biên bản bàn giao, và các tài liệu liên quan khác. • Lên lịch, chuẩn bị tài liệu, ghi biên bản,... Yêu cầu: • Có kinh nghiệm làm thư ký là một lợi thế được ưu tiên; • Hiểu biết về quy trình về quản lý, lưu trữ hồ sơ; • Biết sử dụng phần mềm vi tính, thành thạo tin học văn phòng; • Có khả năng giao tiếp tốt; • Có trách nhiệm và có thể làm việc dưới áp lực cao, tăng ca,...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/thu-ky-2028663,2026-04-14T19:33:36.026856
scraped_vietnamworks_algolia_00081,3 Nhân Viên Kỹ Thuật Tiếng Nhật N3,Công Ty TNHH Kyocera Việt Nam,,Hưng Yên,0,0,full-time,any,1,high,"1. Nhân viên Kỹ thuật sản phẩm - Quản lý và cải tiến thiết kế sản phẩm trong suốt vòng đời sản phẩm - Phân tích lỗi sản phẩm, đề xuất giải pháp khắc phục và phòng ngừa - Phối hợp với bộ phận R&D, sản xuất và chất lượng để tối ưu sản phẩm - Xây dựng tiêu chuẩn kỹ thuật,... Yêu cầu: - Tốt nghiệp Cao đẳng, Đại học chuyên ngành kỹ thuật liên quan - Kinh nghiệm: Có ít nhất 01 năm kinh nghiệm ở công ty sản xuất; - Có kinh nghiệm về phát triển hoặc quản lý sản phẩm là lợi thế, - Kỹ năng phân tích, giải quyết vấn đề tốt - Tiếng Nhật: Yêu...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/3-nhan-vien-ky-thuat-tieng-nhat-n3-2028681,2026-04-14T19:33:36.026926
scraped_vietnamworks_algolia_00082,Kĩ Sư Cơ Khí Thiết Kế Máy Tự Động,"LTK Vietnam Co.,Ltd.",,Hưng Yên,0,0,full-time,any,2,university,"• Khảo sát, tư vấn phương án cải tiến máy móc cho khách hàng. • Thiết kế máy móc, thiết bị tự động hóa theo yêu cầu. • Lập bản vẽ chi tiết, bản vẽ lắp ráp bằng phần mềm CAD (SolidWorks, Inventor hoặc tương đương) • Phối... Yêu cầu: • Tốt nghiệp đại học chuyên ngành cơ khí chế tạo. • Có 2 - 3 năm kinh nghiệm làm việc trong lĩnh vực chế tạo máy tự động ( người chưa có kinh nghiệm sẽ được đào tạo ) • Ưu tiên ứng viên từng tham gia thiết kế các hệ thống tự động...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ki-su-co-khi-thiet-ke-may-tu-djong-2028594,2026-04-14T19:33:36.026986
scraped_vietnamworks_algolia_00083,Precision Machining Department (PMD) Process Engineer,VDL ETG VIETNAM COMPANY LIMITED,,Quảng Ninh,0,0,full-time,any,6,university,"The Precision Machining Department (PMD) Process Engineer is responsible for • Managing the manufacturing process, including introducing processes, modifying processes, issuing processes, and optimizing processes. • Ability to CNC programming and CNC turning for machining systems • Conducts root cause analyses of (complex) machining issues in production. • Machining parameter optimization for best machine performance and minimum production cost – Continuous... Yêu cầu: • Bachelor’s degree in an Engineering or operations related technical degree (e.g. Mechanical Engineering, Industrial Technology). • Must have a focus on Machining Technology. • Experience with low volume / high mixed machine and 5-axis machining technology. • Experience with machining (cast) iron and (cast) aluminum with precision tolerances. • Experience in fixture and tool design. • Experience with CAD/CAM software (preference for NX)....",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/precision-machining-department-pmd-process-engineer-2028610,2026-04-14T19:33:36.027089
scraped_vietnamworks_algolia_00084,Supply Chain Admin - Temporary 9 Months,Công Ty TNHH Fonterra Brands Việt Nam,,Hồ Chí Minh,0,0,full-time,any,3,university,"Role purpose Business Unit description: Fonterra Brand Vietnam - To be the most trusted source of dairy in the world Team fit: Supply Chain & Regulatory The Supply Chain Admin plays a supporting role in Supply Chain team, contributing to the efficient and compliant execution of supply chain operations. The position focuses on providing administrative... Yêu cầu: Section A: Qualification and experience Requirement - Education: Supply Chain, Logistics, International Trade, * Preferred: Experience in the dairy and nutritional food, science and chemical industry. - Experience • Basic understanding of Vietnam import customs procedures and the ability to interpret local laws and regulations. • Familiarity with administrative tasks in supply chain or regulatory environments. * Preferred: • Relationship management and organizational...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/supply-chain-admin-temporary-9-months-2028620,2026-04-14T19:33:36.027175
scraped_vietnamworks_algolia_00090,Business Development Staff (Nhân Viên Phòng Phát Triển Kinh Doanh),"Hayakawa Electronics Vietnam Co., Ltd.",,Bắc Ninh,0,0,full-time,any,1,high,"Job Summary In-charge in business development ,find new customer, get new RFQ, complete quotation and follow process project. Be responsibility from making sample, sending sample, get sample appoval untill have mass information then transfer to sales in charge. 1. Responsibility for finding new customers - Send email or calling to new customer, direct meeting to introduce about company and... Yêu cầu: • Education: Requires a college degree in business, accountancy, engineering and other related field. • Work Experience: Requires at least one year work related experience in a manufacturing environment. • Skills: - Requires strong oral and written communication in English or Japanese. - Negotiation and planning capacity - Good communication skills are essential, both inside and outside the company. • Internal/External Contacts: - Interacts...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/business-development-staff-nhan-vien-phong-phat-trien-kinh-doanh-2030731,2026-04-14T19:33:36.027524
scraped_vietnamworks_algolia_00091,Autonomous Vessel Software Engineer (Ha Noi & Hai Phong),"Praxis Automation VIETNAM CO., LTD",,Hà Nội,0,0,full-time,any,4,university,"Working location: A new office to open in Hanoi / Hai Phong What will you do? Join our autonomy and navigation team and contribute to the development of autonomous and semi-autonomous vessel systems. You will work on software that enables vessels to safely navigate, maintain position, and execute missions using integrated navigation, sensor, and control systems.... Yêu cầu: • Bachelor’s degree in computer science, Software Engineering, Computer Engineering, Electrical Engineering, Robotics, Mathematics, Mechanics and Informatics, or equivalent • 4–6 years of professional experience in C++ software development, preferably for real-time or safety-critical systems. • Experience developing software for Linux embedded • Strong understanding of multithreading, timing constraints, and deterministic system behavior • Experience interfacing with hardware or lower-level systems via defined...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/autonomous-vessel-software-engineer-ha-noi-and-hai-phong-2028679,2026-04-14T19:33:36.027587
scraped_vietnamworks_algolia_00098,Thực Tập Sinh Quan Hệ Khách Hàng Doanh Nghiệp,"Chailease International Leasing Co., Ltd. (Head Office)",,Bình Dương,0,140000000,freelance,any,0,high,"- Tìm kiếm khách hàng, liên hệ & giới thiệu dịch vụ cho thuê tài chính đến khách hàng doanh nghiệp. - Kiểm tra sơ bộ hồ sơ tín dụng. - Mở rộng & duy trì quan hệ với khách hàng hiện tại và khách hàng tiềm năng. - Đề xuất giải pháp thuê tài chính phù... Yêu cầu: - Sinh viên năm cuối hoặc đã tốt nghiệp Đại học/Cao đẳng (chuyên ngành Tài chính - Ngân hàng, Kinh tế, Kế toán, Quản trị kinh doanh, Ngoại thương là lợi thế). - Có khả năng giao tiếp tiếng Anh hoặc tiếng Trung. - Có thể thực tập ít nhất 4 ngày/tuần. - Giao tiếp tốt, thái...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/thuc-tap-sinh-quan-he-khach-hang-doanh-nghiep--2030942,2026-04-14T19:33:36.028022
scraped_vietnamworks_algolia_00099,IT Auditor (Banking/ Financial Services),"Chailease International Leasing Co., Ltd. (Head Office)",,Hồ Chí Minh,0,0,full-time,<35,1,university,"- Build up IT standards, regulatory requirements, and internal policies. - Plan and execute independent internal IT audits and risk assessments for a variety of engagements. - Determine audit methods and scope to meet the general purpose of each internal audit item. - Review the effectiveness of IT general controls, IT applications, and other security audits supporting... Yêu cầu: - Bachelor degree or above, majored in Information Technology, Information Security, Computer Science or related majors. - Fluent in English (4 skills) . - Candidates with at least 1 year of experience in computer system auditing experience or audit experience in IT industry is highly preferred. - Have knowledge of regulations, products in the banking and finance industry,...",service,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/it-auditor-banking-financial-services--2030944,2026-04-14T19:33:36.028084
scraped_topcv_00000,Data Engineer/Data Analytics (DE/DA),CÔNG TY TNHH RU9,,Hồ Chí Minh,0,0,full-time,any,3,high,,other,TopCV,https://www.topcv.vn/viec-lam/data-engineer-data-analytics-de-da/2101649.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.100952
scraped_topcv_00001,Nhân Viên Thiết Kế Đồ Hoạ/ Designer,Công Ty TNHH Bao Bì Minh Ngọc,,Hồ Chí Minh,10000000,25000000,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-do-hoa-designer/2102165.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.101052
scraped_topcv_00002,Kỹ Sư Trí Tuệ Nhân Tạo,TỔNG CÔNG TY MẠNG LƯỚI VIETTEL-CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP-VIỄN THÔNG QUÂN ĐỘI,,Hà Nội,20000000,30000000,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/ky-su-tri-tue-nhan-tao/2041920.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.101150
scraped_topcv_00003,Senior Backend Engineer (Rust/Go/C++) - Lương Từ 1.500$ - 2.000$ + Thưởng Hiệu Quả Công Việc,CÔNG TY TNHH CỐ VẤN TÂM LÝ GIAO DỊCH S.T.E.P,,Hồ Chí Minh,0,0,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/senior-backend-engineer-rust-go-c-luong-tu-1-500-2-000-thuong-hieu-qua-cong-viec/2104876.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.101252
scraped_topcv_00004,Chuyên Viên Thiết Kế,CÔNG TY CỔ PHẦN VINSCHOOL,,Hà Nội,0,0,full-time,any,3,high,,other,TopCV,https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke/2104662.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.101310
scraped_topcv_00005,ERP Implementation Analyst,"HEM-APPAREL CO., LTD",,Hồ Chí Minh,0,0,full-time,any,0,high,,other,TopCV,https://www.topcv.vn/viec-lam/erp-implementation-analyst/2105091.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.101388
scraped_topcv_00006,Chuyên Viên Kỹ Thuật IoT Từ 4 Năm Kinh Nghiệm (TP.Hồ Chí Minh),CÔNG TY TNHH HIFARM,,Thanh Hóa,0,0,full-time,any,4,high,,skilled,TopCV,https://www.topcv.vn/viec-lam/chuyen-vien-ky-thuat-iot-tu-4-nam-kinh-nghiem-tp-ho-chi-minh/2102071.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.101455
scraped_topcv_00007,Nhân Viên Quản Trị Dữ Liệu (Data Admin),CÔNG TY CỔ PHẦN BÁNH KẸO Á CHÂU,,Hồ Chí Minh,8000000,9000000,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/nhan-vien-quan-tri-du-lieu-data-admin/1220636.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.101532
scraped_topcv_00008,BrSE - Kỹ Sư Cầu Nối JLPT Từ N3,Công ty TNHH City Ascom Việt Nam,,Hà Nội,0,0,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/brse-ky-su-cau-noi-jlpt-tu-n3/1577614.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.101915
scraped_topcv_00009,"Nhân Viên Bình Bài & Thiết Kế (Bao Bì, Tem Nhãn, In Ấn)",CÔNG TY TNHH IN NHANH 66,,Hồ Chí Minh,0,0,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/nhan-vien-binh-bai-thiet-ke-bao-bi-tem-nhan-in-an/2102109.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102044
scraped_topcv_00010,Fullstack Engineer (Kỹ Sư Fullstack) - Lương Từ 1.500$ - 2.000$ + Thưởng Hiệu Quả Công Việc,CÔNG TY TNHH CỐ VẤN TÂM LÝ GIAO DỊCH S.T.E.P,,Hồ Chí Minh,0,0,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/fullstack-engineer-ky-su-fullstack-luong-tu-1-500-2-000-thuong-hieu-qua-cong-viec/2104890.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102132
scraped_topcv_00011,Fullstack Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ THANH TOÁN THÀNH PHỐ THÔNG MINH,,Hồ Chí Minh,0,0,full-time,any,3,high,,other,TopCV,https://www.topcv.vn/viec-lam/fullstack-developer/2107052.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102217
scraped_topcv_00012,IT Staff/ IT Helpdesk/IT Support,Công ty TNHH HS Hyosung Global Logistics Vina,,Hồ Chí Minh,0,0,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/it-staff-it-helpdesk-it-support/1671582.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102344
scraped_topcv_00013,QC Mid-Senior,Công ty Cổ phần Công nghệ Tài chính Goline,,Hà Nội,14000000,20000000,full-time,any,2,high,,other,TopCV,https://www.topcv.vn/viec-lam/qc-mid-senior/2102599.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102444
scraped_topcv_00014,Nhân Viên Marketing Tổng Hợp Full- Stack,CÔNG TY TNHH DỊCH VỤ TƯ VẤN GIÁO DỤC QUỐC TẾ HƯNG THỊNH PHÁT,,Hồ Chí Minh,8000000,11000000,full-time,any,1,high,,other,TopCV,https://www.topcv.vn/viec-lam/nhan-vien-marketing-tong-hop-full-stack/2102440.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102571
scraped_topcv_00015,Senior Data Engineer (Quận 1 - HCM),CÔNG TY TNHH HCL VIETNAM,,Hồ Chí Minh,0,0,full-time,any,5,high,,other,TopCV,https://www.topcv.vn/viec-lam/senior-data-engineer-quan-1-hcm/2108723.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102645
scraped_topcv_00016,Tech Lead/Trưởng Phòng Phát Triển Phần Mềm .NET - Thu Nhập Upto 70 Triệu Đồng - Hỗ Trợ Thiết Bị - Hà Nội,Công ty cổ phần Onenet,,Thanh Hóa,70000000,70000000,full-time,any,5,high,,other,TopCV,https://www.topcv.vn/viec-lam/tech-lead-truong-phong-phat-trien-phan-mem-net-thu-nhap-upto-70-trieu-dong-ho-tro-thiet-bi-ha-noi/2105608.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102725
scraped_topcv_00017,"Integration Specialist (Night Shift, E-Com/ERP/Data)",CÔNG TY TNHH DICENTRAL VIỆT NAM,,Hồ Chí Minh,0,0,full-time,any,0,high,,other,TopCV,https://www.topcv.vn/viec-lam/integration-specialist-night-shift-e-com-erp-data/2105797.html?ta_source=JobSearchList_LinkDetail&u_sr_id=eX1LKgY7JECnWDE2Y0gwvSbfr8yVCtaOXJTuSmK6_1776172461,2026-04-14T20:14:24.102816
