id,age,gender,education,marital_status,skills,experience_years,location,target_job,barriers,employment_status,current_salary,education_level_num,skills_normalized,barrier_health,barrier_family,barrier_techGap,barrier_location,barrier_language,barrier_score,barrier_level,region,location_normalized,cleaned_at
worker_0475,56,other,university,single,skills,30.0,Nha Trang,Bảo vệ,location|family|other,retired,8158344,5,True,0,1,0,1,0,2.5,medium,central,khánh hòa,2026-04-19T00:38:59.565177
worker_0477,57,other,upper_secondary,single,salary_range|skills,30.0,Nha Trang,Nông dân / Nông nghiệp,other|techGap|family,self-employed,11889967,3,True,0,1,1,0,0,3.0,medium,central,khánh hòa,2026-04-19T00:38:59.565367
worker_0479,46,male,upper_secondary,single,salary_range|skills,24.0,Bình Dương,Nhân viên bán hàng,family|techGap|location,self-employed,6218034,3,True,0,1,1,1,0,4.0,medium,south_east,bình dương,2026-04-19T00:38:59.565584
worker_0480,58,female,college,married,salary_range|skills,30.0,Vinhy,Thợ lành nghề,family,self-employed,7168639,4,True,0,1,0,0,0,1.5,low,north,nghệ an,2026-04-19T00:38:59.565649
worker_0481,57,other,university,divorced,salary_range|skills,30.0,Nam Định,Lái xe,health|techGap|family,unemployed,0,5,True,1,1,1,0,0,5.0,high,north,nam định,2026-04-19T00:38:59.565755
worker_0482,60,male,university,married,salary_range,30.0,Bắc Ninh,Nhân viên kho vận,family|techGap|location,self-employed,8803358,5,True,0,1,1,1,0,4.0,medium,north,bắc ninh,2026-04-19T00:38:59.565839
worker_0483,39,other,primary,single,salary_range|skills,13.0,Bình Dương,Nhân viên phục vụ,,self-employed,7963391,1,True,0,0,0,0,0,0.0,low,south_east,bình dương,2026-04-19T00:38:59.565931
worker_0485,61,other,university,married,salary_range|skills,30.0,Thanh Hóa,Thợ lành nghề,family,self-employed,3990437,5,True,0,1,0,0,0,1.5,low,north,thanh hóa,2026-04-19T00:38:59.566118
worker_0486,63,male,primary,married,salary_range|skills,30.0,Thanh Hóa,Lái xe,techGap|other|location,retired,9313367,1,True,0,0,1,1,0,2.5,medium,north,thanh hóa,2026-04-19T00:38:59.566177
worker_0488,36,female,college,divorced,salary_range|skills,8.0,Đà Lạt,Nhân viên kho vận,other|techGap|health,employed,7172837,4,True,1,0,1,0,0,3.5,medium,central_highlands,lâm đồng,2026-04-19T00:38:59.566331
worker_0490,48,female,upper_secondary,divorced,salary_range|skills,20.0,Vinhy,Công nhân sản xuất,techGap|family,retired,13160591,3,True,0,1,1,0,0,3.0,medium,north,nghệ an,2026-04-19T00:38:59.566510
worker_0491,42,female,college,single,salary_range|skills,12.0,Bình Dương,Bảo vệ,techGap|location|other,self-employed,8589136,4,True,0,0,1,1,0,2.5,medium,south_east,bình dương,2026-04-19T00:38:59.566561
worker_0492,38,male,college,widowed,salary_range|skills,14.0,Nam Định,Kế toán / Hành chính,other|location|family,unemployed,0,4,True,0,1,0,1,0,2.5,medium,north,nam định,2026-04-19T00:38:59.566625
worker_0493,48,female,primary,divorced,salary_range|skills,23.0,Vũng Tàu,Công nhân sản xuất,techGap|location|family,retired,11248641,1,True,0,1,1,1,0,4.0,medium,south_east,vũng tàu,2026-04-19T00:38:59.566678
worker_0494,36,male,college,divorced,salary_range|skills,10.0,Cần Thơ,Thợ lành nghề,,self-employed,13893821,4,True,0,0,0,0,0,0.0,low,mekong,cần thơ,2026-04-19T00:38:59.566726
worker_0495,57,female,upper_secondary,single,salary_range|skills,30.0,Vũng Tàu,Kế toán / Hành chính,family|techGap|health,retired,5038480,3,True,1,1,1,0,0,5.0,high,south_east,vũng tàu,2026-04-19T00:38:59.566779
worker_0496,42,female,upper_secondary,single,salary_range|skills,21.0,Nam Định,Lái xe,family|other|health,unemployed,0,3,True,1,1,0,0,0,3.5,medium,north,nam định,2026-04-19T00:38:59.566838
worker_0497,57,female,upper_secondary,single,salary_range,30.0,Huế,Pha chế,techGap|family,self-employed,13654846,3,True,0,1,1,0,0,3.0,medium,central,thừa thiên huế,2026-04-19T00:38:59.566866
worker_0498,62,male,upper_secondary,divorced,salary_range,30.0,Nam Định,Công nhân sản xuất,family,retired,3840423,3,True,0,1,0,0,0,1.5,low,north,nam định,2026-04-19T00:38:59.566920
worker_0499,59,male,college,single,salary_range,30.0,Đà Nẵng,Lao động xây dựng,family|techGap,self-employed,4394877,4,True,0,1,1,0,0,3.0,medium,central,đà nẵng,2026-04-19T00:38:59.566981
worker_0500,54,female,primary,divorced,salary_range|skills,29.0,Nam Định,Giúp việc / Dịch vụ,,unemployed,0,1,True,0,0,0,0,0,0.0,low,north,nam định,2026-04-19T00:38:59.567039
worker_0501,62,male,college,divorced,salary_range|skills,30.0,Thái Nguyên,Nhân viên phục vụ,location,self-employed,4032014,4,True,0,0,0,1,0,1.0,low,north,thái nguyên,2026-04-19T00:38:59.567103
worker_0502,44,female,upper_secondary,divorced,salary_range|skills,23.0,Vinhy,Bảo vệ,family,retired,9886603,3,True,0,1,0,0,0,1.5,low,north,nghệ an,2026-04-19T00:38:59.567141
worker_0503,51,other,university,divorced,salary_range|skills,27.0,Đà Lạt,Lao động xây dựng,,retired,4450689,5,True,0,0,0,0,0,0.0,low,central_highlands,lâm đồng,2026-04-19T00:38:59.567167
worker_0504,45,male,upper_secondary,married,salary_range|skills,19.0,Hà Nội,Thợ lành nghề,health|location,retired,6358749,3,True,1,0,0,1,0,3.0,medium,north,hà nội,2026-04-19T00:38:59.567215
worker_0505,59,female,university,divorced,salary_range|skills,30.0,Nha Trang,Giúp việc / Dịch vụ,other|techGap|location,employed,10213864,5,True,0,0,1,1,0,2.5,medium,central,khánh hòa,2026-04-19T00:38:59.567245
worker_0507,54,male,primary,single,salary_range,29.0,Đà Nẵng,Lái xe,other|location,employed,3738165,1,True,0,0,0,1,0,1.0,low,central,đà nẵng,2026-04-19T00:38:59.567378
worker_0508,46,male,upper_secondary,single,salary_range|skills,16.0,Nam Định,Giúp việc / Dịch vụ,other,self-employed,11991930,3,True,0,0,0,0,0,0.0,low,north,nam định,2026-04-19T00:38:59.567471
worker_0509,46,other,upper_secondary,single,salary_range|skills,25.0,Cần Thơ,Giúp việc / Dịch vụ,,employed,4024907,3,True,0,0,0,0,0,0.0,low,mekong,cần thơ,2026-04-19T00:38:59.567552
worker_0510,41,other,upper_secondary,widowed,salary_range|skills,13.0,Thanh Hóa,Nhân viên phục vụ,,self-employed,12082787,3,True,0,0,0,0,0,0.0,low,north,thanh hóa,2026-04-19T00:38:59.567636
worker_0512,39,male,college,divorced,salary_range|skills,10.0,Thanh Hóa,Nông dân / Nông nghiệp,family|techGap|location,employed,6038002,4,True,0,1,1,1,0,4.0,medium,north,thanh hóa,2026-04-19T00:38:59.567847
worker_0515,62,female,primary,married,salary_range|skills,30.0,Nam Định,Thợ lành nghề,,retired,11882456,1,True,0,0,0,0,0,0.0,low,north,nam định,2026-04-19T00:38:59.568148
worker_0516,52,other,primary,widowed,salary_range|skills,23.0,Hải Phòng,Bảo vệ,family|other|location,employed,14777495,1,True,0,1,0,1,0,2.5,medium,north,hải phòng,2026-04-19T00:38:59.568213
worker_0517,51,female,upper_secondary,single,salary_range|skills,26.0,Nam Định,Nông dân / Nông nghiệp,location|other|techGap,retired,13844743,3,True,0,0,1,1,0,2.5,medium,north,nam định,2026-04-19T00:38:59.568288
worker_0518,52,male,upper_secondary,widowed,salary_range|skills,22.0,Vũng Tàu,Nhân viên bán hàng,location|techGap|family,retired,14052431,3,True,0,1,1,1,0,4.0,medium,south_east,vũng tàu,2026-04-19T00:38:59.568355
worker_0519,38,male,upper_secondary,single,salary_range|skills,15.0,Đà Nẵng,Kế toán / Hành chính,family,self-employed,8088384,3,True,0,1,0,0,0,1.5,low,central,đà nẵng,2026-04-19T00:38:59.568494
worker_0520,45,male,university,divorced,salary_range|skills,18.0,Hải Dương,Bảo vệ,health,self-employed,8679677,5,True,1,0,0,0,0,2.0,medium,north,hải dương,2026-04-19T00:38:59.568556
worker_0521,49,female,college,widowed,salary_range,19.0,Vinhy,Kế toán / Hành chính,other|health|techGap,employed,13576662,4,True,1,0,1,0,0,3.5,medium,north,nghệ an,2026-04-19T00:38:59.568590
worker_0522,35,male,college,married,salary_range|skills,13.0,Nam Định,Bảo vệ,techGap|other|health,employed,8694132,4,True,1,0,1,0,0,3.5,medium,north,nam định,2026-04-19T00:38:59.568638
worker_0523,63,male,college,married,salary_range|skills,30.0,Hà Nội,Nông dân / Nông nghiệp,techGap|location,employed,11550334,4,True,0,0,1,1,0,2.5,medium,north,hà nội,2026-04-19T00:38:59.568675
worker_0524,60,female,upper_secondary,married,salary_range|skills,30.0,Đà Nẵng,Lao động xây dựng,family|health|other,self-employed,14253620,3,True,1,1,0,0,0,3.5,medium,central,đà nẵng,2026-04-19T00:38:59.568715
worker_0525,63,other,primary,single,salary_range|skills,30.0,Nam Định,Nhân viên kho vận,other,employed,7067766,1,True,0,0,0,0,0,0.0,low,north,nam định,2026-04-19T00:38:59.568760
worker_0526,47,female,college,single,salary_range,26.0,Đà Nẵng,Pha chế,family,unemployed,0,4,True,0,1,0,0,0,1.5,low,central,đà nẵng,2026-04-19T00:38:59.568836
worker_0527,44,female,college,divorced,salary_range|skills,24.0,Cần Thơ,Bảo vệ,location|health,employed,3011367,4,True,1,0,0,1,0,3.0,medium,mekong,cần thơ,2026-04-19T00:38:59.568878
worker_0528,39,male,primary,single,skills,15.0,Thanh Hóa,Lao động xây dựng,health|other,retired,6540013,1,True,1,0,0,0,0,2.0,medium,north,thanh hóa,2026-04-19T00:38:59.568919
worker_0529,44,other,university,widowed,salary_range,23.0,Thanh Hóa,Nhân viên bán hàng,family|health,unemployed,0,5,True,1,1,0,0,0,3.5,medium,north,thanh hóa,2026-04-19T00:38:59.568959
worker_0530,59,other,primary,widowed,salary_range|skills,30.0,Hải Phòng,Nông dân / Nông nghiệp,location|other|health,unemployed,0,1,True,1,0,0,1,0,3.0,medium,north,hải phòng,2026-04-19T00:38:59.569000
worker_0532,41,female,college,divorced,salary_range|skills,17.0,Vĩnh Phúc,Nhân viên kho vận,other|family|location,retired,12374775,4,True,0,1,0,1,0,2.5,medium,north,vĩnh phúc,2026-04-19T00:38:59.569121
worker_0533,64,male,primary,married,salary_range|skills,30.0,Hải Phòng,Nông dân / Nông nghiệp,,unemployed,0,1,True,0,0,0,0,0,0.0,low,north,hải phòng,2026-04-19T00:38:59.569161
worker_0534,56,male,university,divorced,salary_range,30.0,Đà Nẵng,Nông dân / Nông nghiệp,,unemployed,0,5,True,0,0,0,0,0,0.0,low,central,đà nẵng,2026-04-19T00:38:59.569193
worker_0535,56,male,primary,divorced,salary_range|skills,28.0,Vĩnh Phúc,Kế toán / Hành chính,other|health,retired,9176238,1,True,1,0,0,0,0,2.0,medium,north,vĩnh phúc,2026-04-19T00:38:59.569249
worker_0537,56,other,college,divorced,salary_range|skills,27.0,Nha Trang,Nhân viên bán hàng,,retired,3321004,4,True,0,0,0,0,0,0.0,low,central,khánh hòa,2026-04-19T00:38:59.569328
worker_0539,45,other,upper_secondary,single,salary_range|skills,23.0,Nha Trang,Nhân viên phục vụ,techGap|family|location,self-employed,11695659,3,True,0,1,1,1,0,4.0,medium,central,khánh hòa,2026-04-19T00:38:59.569446
worker_0541,47,female,primary,widowed,salary_range|skills,17.0,Bình Dương,Thợ lành nghề,family|other|health,unemployed,0,1,True,1,1,0,0,0,3.5,medium,south_east,bình dương,2026-04-19T00:38:59.569551
worker_0542,56,other,primary,divorced,salary_range|skills,28.0,Vinhy,Nông dân / Nông nghiệp,family|location,retired,7061975,1,True,0,1,0,1,0,2.5,medium,north,nghệ an,2026-04-19T00:38:59.569582
worker_0543,62,other,college,single,salary_range|skills,30.0,Vũng Tàu,Kế toán / Hành chính,,self-employed,13024367,4,True,0,0,0,0,0,0.0,low,south_east,vũng tàu,2026-04-19T00:38:59.569620
worker_0544,60,male,primary,married,salary_range|skills,30.0,TP. Hồ Chí Minh,Lái xe,techGap,self-employed,9341329,1,True,0,0,1,0,0,1.5,low,south_east,hồ chí minh,2026-04-19T00:38:59.569658
worker_0545,46,male,primary,married,salary_range,21.0,Thái Nguyên,Thợ lành nghề,other|health,self-employed,7028053,1,True,1,0,0,0,0,2.0,medium,north,thái nguyên,2026-04-19T00:38:59.569712
worker_0546,43,female,college,widowed,salary_range,16.0,Hải Phòng,Công nhân sản xuất,health,employed,10150890,4,True,1,0,0,0,0,2.0,medium,north,hải phòng,2026-04-19T00:38:59.569750
worker_0547,48,male,upper_secondary,married,salary_range|skills,25.0,Thái Nguyên,Công nhân sản xuất,techGap,self-employed,11055244,3,True,0,0,1,0,0,1.5,low,north,thái nguyên,2026-04-19T00:38:59.569804
worker_0549,39,male,college,married,salary_range|skills,14.0,Đà Lạt,Bảo vệ,family|location,self-employed,3579466,4,True,0,1,0,1,0,2.5,medium,central_highlands,lâm đồng,2026-04-19T00:38:59.569882
worker_0550,38,female,primary,divorced,salary_range,17.0,Vinhy,Lái xe,techGap|other,unemployed,0,1,True,0,0,1,0,0,1.5,low,north,nghệ an,2026-04-19T00:38:59.569913
worker_0551,65,other,college,widowed,salary_range,30.0,Cần Thơ,Nhân viên phục vụ,health|family|location,retired,14435771,4,True,1,1,0,1,0,4.5,medium,mekong,cần thơ,2026-04-19T00:38:59.569951
worker_0552,36,male,primary,married,salary_range|skills,9.0,Đà Lạt,Lao động xây dựng,,self-employed,13529682,1,True,0,0,0,0,0,0.0,low,central_highlands,lâm đồng,2026-04-19T00:38:59.569974
worker_0553,64,female,upper_secondary,single,salary_range|skills,30.0,Bình Dương,Bảo vệ,location|techGap|health,retired,7122637,3,True,1,0,1,1,0,4.5,medium,south_east,bình dương,2026-04-19T00:38:59.570014
worker_0554,43,female,primary,single,salary_range|skills,14.0,Nam Định,Pha chế,,self-employed,14196377,1,True,0,0,0,0,0,0.0,low,north,nam định,2026-04-19T00:38:59.570056
worker_0555,43,male,upper_secondary,divorced,salary_range|skills,23.0,Huế,Thợ lành nghề,family|location|health,self-employed,13849806,3,True,1,1,0,1,0,4.5,medium,central,thừa thiên huế,2026-04-19T00:38:59.570079
worker_0556,52,male,upper_secondary,married,salary_range|skills,28.0,Nha Trang,Kế toán / Hành chính,,retired,11412786,3,True,0,0,0,0,0,0.0,low,central,khánh hòa,2026-04-19T00:38:59.570100
worker_0557,61,female,upper_secondary,single,salary_range|skills,30.0,Hải Dương,Nhân viên bán hàng,family|health|techGap,employed,8016873,3,True,1,1,1,0,0,5.0,high,north,hải dương,2026-04-19T00:38:59.570139
worker_0558,60,other,college,divorced,skills,30.0,TP. Hồ Chí Minh,Nhân viên phục vụ,techGap,employed,5131183,4,True,0,0,1,0,0,1.5,low,south_east,hồ chí minh,2026-04-19T00:38:59.570174
worker_0559,40,male,college,married,salary_range|skills,10.0,Bình Dương,Nông dân / Nông nghiệp,techGap|family,retired,9942880,4,True,0,1,1,0,0,3.0,medium,south_east,bình dương,2026-04-19T00:38:59.570211
worker_0560,49,female,college,married,salary_range|skills,24.0,Hải Dương,Lái xe,other|health,self-employed,13212068,4,True,1,0,0,0,0,2.0,medium,north,hải dương,2026-04-19T00:38:59.570250
worker_0563,65,other,college,married,salary_range|skills,30.0,TP. Hồ Chí Minh,Lao động xây dựng,,employed,10232570,4,True,0,0,0,0,0,0.0,low,south_east,hồ chí minh,2026-04-19T00:38:59.570403
worker_0564,43,other,primary,married,salary_range|skills,21.0,Vũng Tàu,Bảo vệ,,employed,3957176,1,True,0,0,0,0,0,0.0,low,south_east,vũng tàu,2026-04-19T00:38:59.570441
worker_0565,47,other,upper_secondary,divorced,salary_range|skills,27.0,Nha Trang,Lái xe,techGap|other,self-employed,10451393,3,True,0,0,1,0,0,1.5,low,central,khánh hòa,2026-04-19T00:38:59.570463
worker_0566,56,other,college,divorced,salary_range|skills,30.0,Cần Thơ,Nhân viên bán hàng,location|health|family,employed,14302756,4,True,1,1,0,1,0,4.5,medium,mekong,cần thơ,2026-04-19T00:38:59.570502
worker_0567,52,female,primary,single,salary_range|skills,27.0,TP. Hồ Chí Minh,Nhân viên bán hàng,location|techGap,unemployed,0,1,True,0,0,1,1,0,2.5,medium,south_east,hồ chí minh,2026-04-19T00:38:59.570539
worker_0568,54,female,college,single,salary_range|skills,30.0,Huế,Nông dân / Nông nghiệp,other|techGap|health,self-employed,9308916,4,True,1,0,1,0,0,3.5,medium,central,thừa thiên huế,2026-04-19T00:38:59.570561
worker_0569,58,male,university,divorced,salary_range|skills,29.0,Nam Định,Pha chế,techGap|family,employed,6256701,5,True,0,1,1,0,0,3.0,medium,north,nam định,2026-04-19T00:38:59.570605
worker_0570,35,male,upper_secondary,divorced,salary_range|skills,11.0,Bắc Ninh,Kế toán / Hành chính,family|other,employed,8137136,3,True,0,1,0,0,0,1.5,low,north,bắc ninh,2026-04-19T00:38:59.570642
worker_0571,43,male,college,widowed,salary_range|skills,15.0,Đà Nẵng,Pha chế,family|other,retired,12096982,4,True,0,1,0,0,0,1.5,low,central,đà nẵng,2026-04-19T00:38:59.570677
worker_0572,58,male,upper_secondary,married,salary_range|skills,30.0,Thanh Hóa,Nhân viên kho vận,location|techGap,retired,12405148,3,True,0,0,1,1,0,2.5,medium,north,thanh hóa,2026-04-19T00:38:59.570719
worker_0573,35,female,upper_secondary,widowed,salary_range|skills,9.0,Bắc Ninh,Bảo vệ,family|location,retired,12110950,3,True,0,1,0,1,0,2.5,medium,north,bắc ninh,2026-04-19T00:38:59.570758
worker_0574,42,female,upper_secondary,divorced,salary_range|skills,18.0,Nha Trang,Nông dân / Nông nghiệp,,self-employed,5382281,3,True,0,0,0,0,0,0.0,low,central,khánh hòa,2026-04-19T00:38:59.570779
worker_0575,44,other,college,widowed,skills,16.0,Hà Nội,Công nhân sản xuất,,unemployed,0,4,True,0,0,0,0,0,0.0,low,north,hà nội,2026-04-19T00:38:59.570808
worker_0576,39,male,primary,divorced,salary_range|skills,13.0,Vĩnh Phúc,Công nhân sản xuất,other|health,employed,3933350,1,True,1,0,0,0,0,2.0,medium,north,vĩnh phúc,2026-04-19T00:38:59.570863
worker_0579,55,female,college,widowed,salary_range|skills,27.0,Cần Thơ,Giúp việc / Dịch vụ,,employed,10269564,4,True,0,0,0,0,0,0.0,low,mekong,cần thơ,2026-04-19T00:38:59.571008
worker_0581,63,female,primary,widowed,salary_range|skills,30.0,Bình Dương,Nông dân / Nông nghiệp,techGap|other|location,unemployed,0,1,True,0,0,1,1,0,2.5,medium,south_east,bình dương,2026-04-19T00:38:59.571109
worker_0582,57,male,primary,widowed,salary_range,30.0,Nha Trang,Nhân viên kho vận,health|location|family,retired,13689308,1,True,1,1,0,1,0,4.5,medium,central,khánh hòa,2026-04-19T00:38:59.571131
worker_0583,57,male,upper_secondary,single,salary_range|skills,30.0,Đà Nẵng,Lao động xây dựng,other|family|health,employed,11145610,3,True,1,1,0,0,0,3.5,medium,central,đà nẵng,2026-04-19T00:38:59.571166
worker_0584,58,female,upper_secondary,single,salary_range|skills,30.0,Bắc Ninh,Thợ lành nghề,techGap|location|health,retired,14697434,3,True,1,0,1,1,0,4.5,medium,north,bắc ninh,2026-04-19T00:38:59.571203
worker_0585,56,female,college,widowed,salary_range|skills,26.0,Vinhy,Pha chế,techGap|location|health,retired,11218034,4,True,1,0,1,1,0,4.5,medium,north,nghệ an,2026-04-19T00:38:59.571234
worker_0586,65,female,primary,married,salary_range|skills,30.0,Đà Nẵng,Bảo vệ,family|health,employed,3010232,1,True,1,1,0,0,0,3.5,medium,central,đà nẵng,2026-04-19T00:38:59.571268
worker_0587,63,male,college,widowed,salary_range|skills,30.0,Đà Nẵng,Thợ lành nghề,health|other|location,unemployed,0,4,True,1,0,0,1,0,3.0,medium,central,đà nẵng,2026-04-19T00:38:59.571303
worker_0588,40,male,college,widowed,salary_range|skills,14.0,Thái Nguyên,Nhân viên bán hàng,family,unemployed,0,4,True,0,1,0,0,0,1.5,low,north,thái nguyên,2026-04-19T00:38:59.571354
worker_0589,37,female,college,married,skills,17.0,Đà Nẵng,Nhân viên phục vụ,family|location|techGap,unemployed,0,4,True,0,1,1,1,0,4.0,medium,central,đà nẵng,2026-04-19T00:38:59.571389
worker_0591,37,female,primary,single,skills,10.0,Đà Nẵng,Nhân viên kho vận,location|family,self-employed,8090504,1,True,0,1,0,1,0,2.5,medium,central,đà nẵng,2026-04-19T00:38:59.571497
worker_0592,46,female,primary,divorced,salary_range|skills,23.0,Đà Nẵng,Pha chế,techGap,self-employed,10907800,1,True,0,0,1,0,0,1.5,low,central,đà nẵng,2026-04-19T00:38:59.571533
worker_0593,65,male,college,widowed,salary_range|skills,30.0,Bắc Ninh,Lao động xây dựng,family,unemployed,0,4,True,0,1,0,0,0,1.5,low,north,bắc ninh,2026-04-19T00:38:59.571570
worker_0594,55,other,college,widowed,salary_range,30.0,Hà Nội,Thợ lành nghề,techGap|location,employed,3439938,4,True,0,0,1,1,0,2.5,medium,north,hà nội,2026-04-19T00:38:59.571601
worker_0595,48,other,upper_secondary,widowed,salary_range|skills,21.0,Nam Định,Lái xe,other|family|health,unemployed,0,3,True,1,1,0,0,0,3.5,medium,north,nam định,2026-04-19T00:38:59.571646
worker_0596,56,other,college,divorced,salary_range|skills,27.0,Vĩnh Phúc,Nhân viên bán hàng,,self-employed,9928526,4,True,0,0,0,0,0,0.0,low,north,vĩnh phúc,2026-04-19T00:38:59.571700
worker_0597,54,other,primary,married,salary_range|skills,24.0,Bắc Ninh,Lái xe,location|techGap,self-employed,7105794,1,True,0,0,1,1,0,2.5,medium,north,bắc ninh,2026-04-19T00:38:59.571736
worker_0598,35,male,college,widowed,salary_range|skills,14.0,Thanh Hóa,Nông dân / Nông nghiệp,other,retired,6059597,4,True,0,0,0,0,0,0.0,low,north,thanh hóa,2026-04-19T00:38:59.571775
worker_0600,49,female,university,married,salary_range|skills,22.0,Đà Nẵng,Lao động xây dựng,family,employed,3647407,5,True,0,1,0,0,0,1.5,low,central,đà nẵng,2026-04-19T00:38:59.571856
worker_0601,49,male,university,divorced,salary_range|skills,21.0,Thanh Hóa,Thợ lành nghề,,unemployed,0,5,True,0,0,0,0,0,0.0,low,north,thanh hóa,2026-04-19T00:38:59.571892
worker_0602,39,other,college,divorced,salary_range|skills,17.0,TP. Hồ Chí Minh,Nhân viên bán hàng,techGap|location,employed,8263827,4,True,0,0,1,1,0,2.5,medium,south_east,hồ chí minh,2026-04-19T00:38:59.571927
worker_0603,63,other,college,divorced,salary_range|skills,30.0,Vinhy,Lao động xây dựng,techGap|family|other,self-employed,12837381,4,True,0,1,1,0,0,3.0,medium,north,nghệ an,2026-04-19T00:38:59.571952
worker_0606,47,female,upper_secondary,single,salary_range|skills,17.0,Nam Định,Bảo vệ,techGap,self-employed,6509612,3,True,0,0,1,0,0,1.5,low,north,nam định,2026-04-19T00:38:59.572113
worker_0607,49,male,primary,single,salary_range|skills,29.0,TP. Hồ Chí Minh,Bảo vệ,health|family|other,self-employed,9985036,1,True,1,1,0,0,0,3.5,medium,south_east,hồ chí minh,2026-04-19T00:38:59.572150
worker_0608,52,male,upper_secondary,divorced,salary_range|skills,28.0,Cần Thơ,Giúp việc / Dịch vụ,other|techGap,unemployed,0,3,True,0,0,1,0,0,1.5,low,mekong,cần thơ,2026-04-19T00:38:59.572186
worker_0610,39,female,upper_secondary,widowed,skills,14.0,Vũng Tàu,Thợ lành nghề,family|location|other,self-employed,13599293,3,True,0,1,0,1,0,2.5,medium,south_east,vũng tàu,2026-04-19T00:38:59.572274
worker_0611,54,male,college,divorced,salary_range|skills,27.0,Đà Lạt,Bảo vệ,health,self-employed,6948813,4,True,1,0,0,0,0,2.0,medium,central_highlands,lâm đồng,2026-04-19T00:38:59.572296
worker_0612,61,female,college,married,salary_range|skills,30.0,Đà Nẵng,Thợ lành nghề,,employed,9132896,4,True,0,0,0,0,0,0.0,low,central,đà nẵng,2026-04-19T00:38:59.572328
worker_0614,60,female,college,married,salary_range|skills,30.0,Bình Dương,Giúp việc / Dịch vụ,techGap,retired,11404875,4,True,0,0,1,0,0,1.5,low,south_east,bình dương,2026-04-19T00:38:59.572414
worker_0615,35,male,college,divorced,salary_range|skills,5.0,Vĩnh Phúc,Giúp việc / Dịch vụ,techGap,unemployed,0,4,True,0,0,1,0,0,1.5,low,north,vĩnh phúc,2026-04-19T00:38:59.572468
worker_0617,53,other,upper_secondary,single,salary_range,23.0,Thanh Hóa,Công nhân sản xuất,location|other,unemployed,0,3,True,0,0,0,1,0,1.0,low,north,thanh hóa,2026-04-19T00:38:59.572557
worker_0618,38,other,upper_secondary,widowed,salary_range|skills,15.0,Cần Thơ,Thợ lành nghề,health|location,retired,8005315,3,True,1,0,0,1,0,3.0,medium,mekong,cần thơ,2026-04-19T00:38:59.572594
worker_0619,52,female,university,married,salary_range|skills,25.0,TP. Hồ Chí Minh,Thợ lành nghề,,self-employed,13753970,5,True,0,0,0,0,0,0.0,low,south_east,hồ chí minh,2026-04-19T00:38:59.572630
worker_0620,61,other,upper_secondary,widowed,salary_range|skills,30.0,Bắc Ninh,Công nhân sản xuất,other|family,self-employed,13439377,3,True,0,1,0,0,0,1.5,low,north,bắc ninh,2026-04-19T00:38:59.572664
worker_0621,49,other,college,married,salary_range|skills,21.0,Vũng Tàu,Pha chế,family|other,self-employed,14851328,4,True,0,1,0,0,0,1.5,low,south_east,vũng tàu,2026-04-19T00:38:59.572698
worker_0622,45,other,primary,married,salary_range|skills,23.0,Bắc Ninh,Giúp việc / Dịch vụ,,employed,13477513,1,True,0,0,0,0,0,0.0,low,north,bắc ninh,2026-04-19T00:38:59.572732
worker_0623,62,male,upper_secondary,single,salary_range|skills,30.0,Đà Nẵng,Thợ lành nghề,techGap|health|family,unemployed,0,3,True,1,1,1,0,0,5.0,high,central,đà nẵng,2026-04-19T00:38:59.572765
worker_0624,41,other,upper_secondary,widowed,salary_range|skills,12.0,Nha Trang,Giúp việc / Dịch vụ,,employed,3650793,3,True,0,0,0,0,0,0.0,low,central,khánh hòa,2026-04-19T00:38:59.572785
worker_0625,46,male,university,divorced,salary_range|skills,19.0,Vinhy,Nhân viên bán hàng,location,retired,9069805,5,True,0,0,0,1,0,1.0,low,north,nghệ an,2026-04-19T00:38:59.572810
worker_0626,57,female,college,married,skills,30.0,Cần Thơ,Lao động xây dựng,location,self-employed,13828329,4,True,0,0,0,1,0,1.0,low,mekong,cần thơ,2026-04-19T00:38:59.572842
worker_0627,53,other,upper_secondary,single,salary_range|skills,29.0,Bình Dương,Giúp việc / Dịch vụ,techGap,self-employed,6881578,3,True,0,0,1,0,0,1.5,low,south_east,bình dương,2026-04-19T00:38:59.572878
worker_0628,54,female,upper_secondary,single,salary_range|skills,24.0,Thái Nguyên,Giúp việc / Dịch vụ,other|family,self-employed,13211991,3,True,0,1,0,0,0,1.5,low,north,thái nguyên,2026-04-19T00:38:59.572925
worker_0631,63,male,primary,single,salary_range|skills,30.0,Hải Phòng,Thợ lành nghề,other,self-employed,4382667,1,True,0,0,0,0,0,0.0,low,north,hải phòng,2026-04-19T00:38:59.573050
worker_0632,45,male,upper_secondary,widowed,salary_range|skills,20.0,Đà Lạt,Nhân viên bán hàng,other,unemployed,0,3,True,0,0,0,0,0,0.0,low,central_highlands,lâm đồng,2026-04-19T00:38:59.573071
worker_0634,57,other,college,widowed,salary_range|skills,30.0,TP. Hồ Chí Minh,Lái xe,health|techGap|other,retired,3397967,4,True,1,0,1,0,0,3.5,medium,south_east,hồ chí minh,2026-04-19T00:38:59.573152
worker_0635,38,male,university,divorced,salary_range|skills,15.0,Vũng Tàu,Nhân viên bán hàng,,retired,9869909,5,True,0,0,0,0,0,0.0,low,south_east,vũng tàu,2026-04-19T00:38:59.573187
